,Game_result,Citizen,Mafia,Don,Sheriff
2971,город,"[(1, 'Ганнибал'), (3, 'Борода'), (4, 'Гунилла'), (5, 'Вещий'), (6, 'POISON'), (10, 'Turbo')]","[(7, 'Duncan MacLeod'), (8, 'Lord_Bart')]","(2, 'Raffinad')","(9, 'МАРИО')"
2972,город,"[(1, 'Вещий'), (2, 'МАРИО'), (3, 'Пикитан'), (4, 'Lord_Bart'), (7, 'Raffinad'), (9, 'Гунилла')]","[(5, 'Кармелла'), (6, 'Ганнибал')]","(8, 'POISON')","(10, 'Turbo')"
2973,мафия,"[(1, 'Вещий'), (2, 'Ганнибал'), (3, 'POISON'), (4, 'Raffinad'), (6, 'МАРИО'), (10, 'Duncan MacLeod')]","[(8, 'Turbo'), (9, 'Lord_Bart')]","(5, 'Гунилла')","(7, 'Пикитан')"
2974,город,"[(1, 'Гунилла'), (4, 'Ганнибал'), (5, 'Duncan MacLeod'), (6, 'Вещий'), (7, 'МАРИО'), (9, 'Lord_Bart')]","[(3, 'Raffinad'), (10, 'Turbo')]","(8, 'Пикитан')","(2, 'POISON')"
2975,город,"[(1, 'Rafael'), (2, 'Пелагея'), (3, 'МАРИО'), (4, 'Turbo'), (5, 'Гунилла'), (10, 'Арсенал')]","[(6, 'Lord_Bart'), (8, 'Raffinad')]","(9, 'POISON')","(7, 'Вещий')"
2976,мафия,"[(1, 'Raffinad'), (2, 'Oili'), (3, 'Борода'), (4, 'Пелагея'), (8, 'Turbo'), (10, 'Rafael')]","[(5, 'МАРИО'), (7, 'POISON')]","(9, 'Гунилла')","(6, 'Арсенал')"
2977,мафия,"[(1, 'МАРИО'), (2, 'Rafael'), (6, 'Пелагея'), (7, 'Raffinad'), (8, 'Lord_Bart'), (9, 'Вещий')]","[(3, 'Арсенал'), (10, 'Гунилла')]","(5, 'Turbo')","(4, 'Oili')"
2978,город,"[(3, 'Raffinad'), (4, 'Ганнибал'), (5, 'POISON'), (7, 'GeneVa'), (8, 'Борода'), (9, 'Гунилла')]","[(1, 'МАРИО'), (2, 'Пикитан')]","(10, 'Turbo')","(6, 'Lord_Bart')"
2979,город,"[(3, 'Ганнибал'), (4, 'Raffinad'), (6, 'Lord_Bart'), (7, 'Rafael'), (9, 'Гунилла'), (10, 'Turbo')]","[(1, 'POISON'), (2, 'МАРИО')]","(5, 'Пикитан')","(8, 'Борода')"
2980,город,"[(1, 'Гунилла'), (2, 'Борода'), (3, 'Raffinad'), (5, 'МАРИО'), (6, 'Ганнибал'), (10, 'Rafael')]","[(4, 'Lord_Bart'), (9, 'POISON')]","(7, 'Пикитан')","(8, 'Turbo')"
2981,мафия,"[(3, 'Борода'), (4, 'Пикитан'), (6, 'Ганнибал'), (7, 'Lord_Bart'), (8, 'Raffinad'), (10, 'МАРИО')]","[(2, 'Rafael'), (5, 'Turbo')]","(1, 'POISON')","(9, 'Гунилла')"
2982,мафия,"[(3, 'Пикитан'), (4, 'Мягкий'), (5, 'Губернатор'), (6, 'Биби'), (8, 'Гунилла'), (9, 'Недобрый')]","[(1, 'POISON'), (10, 'Lord_Bart')]","(7, 'Вещий')","(2, 'Борода')"
2983,город,"[(1, 'Губернатор'), (2, 'Биби'), (4, 'POISON'), (5, 'seeing'), (7, 'Гунилла'), (9, 'Недобрый')]","[(8, 'Вещий'), (10, 'Lord_Bart')]","(3, 'Пикитан')","(6, 'Мягкий')"
2984,город,"[(1, 'POISON'), (3, 'Недобрый'), (6, 'Губернатор'), (7, 'seeing'), (8, 'Мягкий'), (9, 'Гунилла')]","[(2, 'МАРИО'), (10, 'Lord_Bart')]","(5, 'Биби')","(4, 'Пикитан')"
2985,мафия,"[(2, 'Вещий'), (3, 'POISON'), (4, 'Недобрый'), (5, 'Goldie'), (6, 'Губернатор'), (7, 'Rafael')]","[(9, 'Lord_Bart'), (10, 'Гунилла')]","(1, 'Биби')","(8, 'Пикитан')"
2986,мафия,"[(2, 'Lord_Bart'), (3, 'seeing'), (4, 'Вещий'), (8, 'Борода'), (9, 'Rafael'), (10, 'МАРИО')]","[(1, 'Недобрый'), (7, 'Биби')]","(6, 'Гунилла')","(5, 'Пикитан')"
2987,город,"[(1, 'seeing'), (2, 'Борода'), (4, 'Lord_Bart'), (5, 'Пикитан'), (7, 'Вещий'), (10, 'Rafael')]","[(3, 'POISON'), (9, 'Гунилла')]","(6, 'Goldie')","(8, 'МАРИО')"
2988,город,"[(1, 'Одессит'), (3, 'Политрук'), (4, 'Анвар'), (6, 'Майкл'), (7, 'Клео'), (8, 'Море')]","[(5, 'Агностик'), (9, 'Chokolate')]","(2, 'Верже')","(10, 'Хавер')"
2989,мафия,"[(1, 'Клео'), (4, 'Chokolate'), (6, 'Политрук'), (7, 'Одессит'), (8, 'Верже'), (10, 'Сварщик')]","[(3, 'Майкл'), (9, 'Море')]","(5, 'Анвар')","(2, 'Ляля')"
2990,мафия,"[(1, 'Абадон'), (3, 'Ляля'), (4, 'Майкл'), (6, 'Агностик'), (7, 'Раскошный'), (10, 'Гарзен')]","[(2, 'тенс'), (8, 'Огонек')]","(5, 'Иллюзионист')","(9, 'Волк')"
2991,мафия,"[(3, 'Майкл'), (4, 'тенс'), (5, 'Огонек'), (7, 'Шипуцник'), (8, 'Раскошный'), (9, 'Волк')]","[(1, 'Гарзен'), (2, 'Ляля')]","(6, 'Абадон')","(10, 'Сварщик')"
2992,мафия,"[(2, 'Абадон'), (4, 'Ляля'), (7, 'Шипуцник'), (8, 'Огонек'), (9, 'Волк'), (10, 'Карл')]","[(3, 'Майкл'), (5, 'Агностик')]","(6, 'Одессит')","(1, 'Раскошный')"
2993,город,"[(1, 'Одессит'), (3, 'Иллюзионист'), (4, 'Сварщик'), (8, 'Клео'), (9, 'Агностик'), (10, 'Майкл')]","[(2, 'Елвис'), (5, 'Гарзен')]","(6, 'Огонек')","(7, 'Шипуцник')"
2994,мафия,"[(1, 'Сварщик'), (2, 'Майкл'), (5, 'Огонек'), (8, 'Иллюзионист'), (9, 'Клео'), (10, 'Агностик')]","[(3, 'Одессит'), (4, 'Гарзен')]","(6, 'Елвис')","(7, 'Шипуцник')"
2995,город,"[(1, 'Ведьмак'), (2, 'Кса'), (3, 'Клео'), (5, 'Одессит'), (8, 'Карл'), (9, 'Скорпион')]","[(4, 'Агностик'), (7, 'Майкл')]","(10, 'Гость')","(6, 'Иллюзионист')"
2996,город,"[(2, 'Кса'), (3, 'Клео'), (4, 'Агностик'), (7, 'Майкл'), (9, 'Скорпион'), (10, 'Ист')]","[(1, 'Ведьмак'), (8, 'Карл')]","(5, 'Одессит')","(6, 'Иллюзионист')"
2997,мафия,"[(1, 'Бастинда'), (3, 'Седой'), (4, 'Сварщик'), (5, 'Граф'), (9, 'Майкл'), (10, 'Солнышко')]","[(2, 'Море'), (7, 'Бонус')]","(8, 'Мирный житель')","(6, 'Клео')"
2998,город,"[(2, 'Седой'), (5, 'Клео'), (6, 'Бастинда'), (7, 'Солнышко'), (8, 'Одессит'), (10, 'Море')]","[(4, 'Агностик'), (9, 'Мирный житель')]","(3, 'Граф')","(1, 'Бонус')"
2999,город,"[(1, 'Сварщик'), (3, 'Майкл'), (4, 'Гость'), (6, 'Клео'), (7, 'Агностик'), (10, 'Ведьмак')]","[(8, 'Бастинда'), (9, 'Кса')]","(5, 'Верже')","(2, 'Скорпион')"
3000,мафия,"[(1, 'Седой'), (3, 'Сварщик'), (4, 'Бастинда'), (6, 'Море'), (8, 'Клео'), (10, 'Агностик')]","[(2, 'Мирный житель'), (5, 'Майкл')]","(9, 'Бонус')","(7, 'Одессит')"
3001,город,"[(1, 'Сварщик'), (2, 'Граф'), (3, 'Мирный житель'), (5, 'Море'), (8, 'Майкл'), (9, 'Седой')]","[(4, 'Солнышко'), (6, 'Агностик')]","(10, 'Одессит')","(7, 'Клео')"
3002,мафия,"[(1, 'Карл'), (3, 'Верже'), (4, 'Граф'), (5, 'Клео'), (7, 'Ведьмак'), (9, 'Кса')]","[(2, 'Огонек'), (10, 'Ист')]","(6, 'Иллюзионист')","(8, 'Скорпион')"
3003,мафия,"[(1, 'Ист'), (3, 'Скорпион'), (4, 'Кса'), (5, 'Клео'), (6, 'Бастинда'), (9, 'Агностик')]","[(7, 'Гость'), (8, 'Верже')]","(2, 'Майкл')","(10, 'Иллюзионист')"
3004,мафия,"[(1, 'Одессит'), (3, 'Майкл'), (5, 'Мирный житель'), (6, 'Агностик'), (7, 'Иллюзионист'), (9, 'Сварщик')]","[(8, 'Леди Лея'), (10, 'Клео')]","(2, 'Регис')","(4, 'Бастинда')"
3005,город,"[(2, 'Сварщик'), (4, 'Майкл'), (6, 'Иллюзионист'), (8, 'Бастинда'), (9, 'Каори'), (10, 'Клео')]","[(1, 'Регис'), (5, 'Мирный житель')]","(3, 'Одессит')","(7, 'Леди Лея')"
3006,мафия,"[(1, 'Каори'), (3, 'Бастинда'), (5, 'Агностик'), (7, 'Леди Лея'), (8, 'Иллюзионист'), (9, 'Майкл')]","[(2, 'Мирный житель'), (6, 'Клео')]","(10, 'Одессит')","(4, 'Lady Mary')"
3007,город,"[(1, 'Одессит'), (2, 'Майкл'), (3, 'Клео'), (8, 'Мирный житель'), (9, 'Иллюзионист'), (10, 'Бастинда')]","[(5, 'Леди Лея'), (6, 'Катейка')]","(7, 'Регис')","(4, 'Агностик')"
3008,мафия,"[(2, 'Леди Лея'), (5, 'Катейка'), (7, 'Клео'), (8, 'Мирный житель'), (9, 'Сварщик'), (10, 'Майкл')]","[(3, 'Регис'), (6, 'Форест')]","(1, 'Иллюзионист')","(4, 'Бастинда')"
3009,город,"[(1, 'Бастинда'), (2, 'Политрук'), (3, 'Рекламист'), (5, 'Верже'), (7, 'Абадон'), (8, 'Гость')]","[(6, 'Нюша'), (10, 'Граф')]","(9, 'Иллюзионист')","(4, 'Клео')"
3010,мафия,"[(2, 'Клео'), (4, 'Регис'), (5, 'Майкл'), (6, 'Мирный житель'), (7, 'Рекламист'), (9, 'Зиш')]","[(1, 'Кса'), (10, 'Мончестер')]","(3, 'Агностик')","(8, 'Абадон')"
3011,мафия,"[(1, 'Политрук'), (2, 'Мальвина'), (4, 'Абадон'), (6, 'Мирный житель'), (7, 'Иллюзионист'), (9, 'Клео')]","[(5, 'Рекламист'), (8, 'Майкл')]","(3, 'Зиш')","(10, 'Мончестер')"
3012,мафия,"[(1, 'Политрук'), (2, 'Граф'), (4, 'Джимен'), (5, 'Абадон'), (7, 'Рекламист'), (8, 'Бастинда')]","[(3, 'Верже'), (9, 'Нюша')]","(6, 'Сварщик')","(10, 'Ведьмак')"
3013,город,"[(1, 'Шура'), (3, 'Граф'), (4, 'Рекламист'), (6, 'Регис'), (7, 'Кса'), (9, 'Мончестер')]","[(5, 'Иллюзионист'), (10, 'Ведьмак')]","(2, 'Джимен')","(8, 'Мирный житель')"
3014,мафия,"[(1, 'Сварщик'), (3, 'Бешеный'), (4, 'Маска'), (5, 'Пятая'), (7, 'Джимен'), (9, 'Кса')]","[(2, 'Нюша'), (8, 'Верже')]","(6, 'Агностик')","(10, 'Ведьмак')"
3015,город,"[(1, 'Ведьмак'), (3, 'Зиш'), (6, 'Клео'), (7, 'Мончестер'), (9, 'Шура'), (10, 'Сварщик')]","[(4, 'Регис'), (5, 'Майкл')]","(2, 'Кса')","(8, 'Мирный житель')"
3016,город,"[(2, 'Зиш'), (3, 'Кса'), (4, 'Политрук'), (5, 'Клео'), (9, 'Регис'), (10, 'Майкл')]","[(1, 'Верже'), (7, 'Ведьмак')]","(6, 'Нюша')","(8, 'Шура')"
3017,мафия,"[(4, 'Майкл'), (5, 'Регис'), (6, 'Ведьмак'), (7, 'Кса'), (8, 'Агностик'), (10, 'Клео')]","[(1, 'Нюша'), (9, 'Политрук')]","(2, 'Сварщик')","(3, 'Зиш')"
3018,город,"[(3, 'Политрук'), (4, 'Метрим'), (5, 'Клео'), (6, 'Кса'), (8, 'Майкл'), (10, 'Агностик')]","[(7, 'Зиш'), (9, 'Катейка')]","(2, 'Верже')","(1, 'Иллюзионист')"
3019,мафия,"[(1, 'Море'), (2, 'Сварщик'), (4, 'Кса'), (5, 'Катейка'), (6, 'Иллюзионист'), (8, 'Нюша')]","[(3, 'Политрук'), (9, 'Агностик')]","(7, 'Майкл')","(10, 'Зиш')"
3020,город,"[(2, 'Море'), (4, 'Зиш'), (5, 'Метрим'), (6, 'Клео'), (8, 'Политрук'), (9, 'Кса')]","[(1, 'Майкл'), (10, 'Сварщик')]","(7, 'Агностик')","(3, 'Нюша')"
3021,мафия,"[(1, 'Абадон'), (3, 'Верже'), (4, 'Мончестер'), (5, 'Катейка'), (8, 'Зиш'), (9, 'Клео')]","[(2, 'Кса'), (6, 'Нюша')]","(10, 'Море')","(7, 'Метрим')"
3022,город,"[(1, 'Зиш'), (2, 'Нюша'), (3, 'Абадон'), (4, 'Море'), (8, 'Майкл'), (10, 'Метрим')]","[(7, 'Агностик'), (9, 'Иллюзионист')]","(6, 'Политрук')","(5, 'Клео')"
3023,город,"[(2, 'Иллюзионист'), (3, 'Море'), (4, 'Абадон'), (6, 'Мончестер'), (9, 'Политрук'), (10, 'Майкл')]","[(5, 'Верже'), (8, 'Кса')]","(7, 'Катейка')","(1, 'Клео')"
3024,мафия,"[(1, 'Рекламист'), (2, 'Верже'), (6, 'Иллюзионист'), (7, 'Клео'), (8, 'Сварщик'), (9, 'Трумен')]","[(4, 'Регис'), (10, 'Майкл')]","(3, 'Катейка')","(5, 'Кса')"
3025,мафия,"[(1, 'Регис'), (2, 'Кса'), (4, 'Джимен'), (5, 'Иллюзионист'), (8, 'Рекламист'), (10, 'Клео')]","[(7, 'Граф'), (9, 'Верже')]","(6, 'Катейка')","(3, 'Трумен')"
3026,город,"[(1, 'Сварщик'), (3, 'Трумен'), (4, 'Кса'), (5, 'Каори'), (8, 'Верже'), (9, 'Иллюзионист')]","[(6, 'Клео'), (10, 'Джимен')]","(2, 'Майкл')","(7, 'Рекламист')"
3027,мафия,"[(1, 'Джимен'), (2, 'Трумен'), (7, 'Верже'), (8, 'Деа'), (9, 'Юрист'), (10, 'Регис')]","[(4, 'Катейка'), (5, 'Клео')]","(3, 'Граф')","(6, 'Рекламист')"
3028,город,"[(1, 'Ведьмак'), (3, 'Верже'), (4, 'Политрук'), (5, 'Юша'), (7, 'Ксихапатка'), (9, 'Граф')]","[(6, 'Иллюзионист'), (8, 'Бастинда')]","(2, 'Сварщик')","(10, 'Агностик')"
3029,мафия,"[(1, 'Ксихапатка'), (2, 'Политрук'), (5, 'Юша'), (7, 'Агностик'), (8, 'Верже'), (9, 'Сварщик')]","[(3, 'Бастинда'), (4, 'Граф')]","(6, 'Ведьмак')","(10, 'Иллюзионист')"
3030,мафия,"[(1, 'Политрук'), (3, 'Катейка'), (6, 'Юша'), (7, 'Сварщик'), (8, 'Верже'), (9, 'Иллюзионист')]","[(4, 'Агностик'), (5, 'Ксихапатка')]","(2, 'Граф')","(10, 'Ведьмак')"
3031,мафия,"[(1, 'Ксихапатка'), (2, 'Иллюзионист'), (3, 'Граф'), (4, 'Бастинда'), (6, 'Катейка'), (9, 'Агностик')]","[(5, 'Юша'), (7, 'Политрук')]","(8, 'Верже')","(10, 'Ведьмак')"
3032,город,"[(1, 'Сварщик'), (5, 'Политрук'), (7, 'Катейка'), (8, 'Верже'), (9, 'Граф'), (10, 'Ведьмак')]","[(3, 'Агностик'), (6, 'Юша')]","(2, 'Фотограф')","(4, 'Бастинда')"
3033,мафия,"[(2, 'Морено'), (3, 'Агностик'), (5, 'Верже'), (7, 'Катейка'), (9, 'Майкл'), (10, 'Клео')]","[(4, 'Нюша'), (6, 'Регис')]","(1, 'Бастинда')","(8, 'Зиш')"
3034,мафия,"[(3, 'Агностик'), (4, 'Катейка'), (6, 'Мухамед Али'), (7, 'Верже'), (8, 'Морено'), (10, 'Майкл')]","[(2, 'Ведьмак'), (9, 'Зиш')]","(1, 'Сварщик')","(5, 'Клео')"
3035,мафия,"[(1, 'Фишер'), (3, 'Регис'), (5, 'Одессит'), (6, 'Катейка'), (7, 'Майкл'), (8, 'Нюша')]","[(9, 'Агностик'), (10, 'Ведьмак')]","(4, 'Бастинда')","(2, 'Зиш')"
3036,город,"[(1, 'Клео'), (2, 'Мухамед Али'), (3, 'Агностик'), (4, 'Регис'), (5, 'Майкл'), (7, 'Морено')]","[(6, 'Верже'), (8, 'Нюша')]","(9, 'Бастинда')","(10, 'Ведьмак')"
3037,город,"[(2, 'Фишер'), (5, 'Катейка'), (7, 'Клео'), (8, 'Агностик'), (9, 'Мухамед Али'), (10, 'Ведьмак')]","[(4, 'Верже'), (6, 'Нюша')]","(3, 'Регис')","(1, 'Сварщик')"
3038,мафия,"[(1, 'Клео'), (2, 'Бастинда'), (3, 'Мема'), (6, 'Сварщик'), (7, 'Одессит'), (10, 'Майкл')]","[(4, 'Политрук'), (8, 'Агностик')]","(5, 'Lady Mary')","(9, 'Ведьмак')"
3039,город,"[(1, 'Мема'), (4, 'Политрук'), (5, 'Агностик'), (6, 'Верже'), (9, 'Майкл'), (10, 'Ведьмак')]","[(2, 'Lady Mary'), (3, 'Амахонда')]","(7, 'Мирный житель')","(8, 'Клео')"
3040,город,"[(3, 'Амахонда'), (4, 'Lady Mary'), (5, 'Сварщик'), (8, 'Катейка'), (9, 'Ведьмак'), (10, 'Агностик')]","[(2, 'Абадон'), (6, 'Бастинда')]","(7, 'Майкл')","(1, 'Одессит')"
3041,город,"[(1, 'Абадон'), (2, 'Политрук'), (3, 'Амахонда'), (6, 'Катейка'), (9, 'Клео'), (10, 'Майкл')]","[(5, 'Агностик'), (8, 'Верже')]","(7, 'Мирный житель')","(4, 'Мирабель')"
3042,город,"[(1, 'Амахонда'), (4, 'Майкл'), (5, 'Клео'), (6, 'Каори'), (8, 'Мирный житель'), (9, 'Верже')]","[(2, 'Juliet'), (7, 'Бастинда')]","(10, 'Ведьмак')","(3, 'Ахи')"
3043,город,"[(2, 'Граф'), (3, 'Верже'), (4, 'Клео'), (6, 'Агностик'), (7, 'Хавер'), (8, 'Сварщик')]","[(5, 'Катейка'), (10, 'Политрук')]","(9, 'Иллюзионист')","(1, 'Каори')"
3044,мафия,"[(2, 'Иллюзионист'), (3, 'Агностик'), (5, 'Верже'), (6, 'Катейка'), (7, 'Панда'), (8, 'Бастинда')]","[(1, 'Мончестер'), (9, 'Клео')]","(10, 'Хавер')","(4, 'Политрук')"
3045,город,"[(1, 'Бастинда'), (2, 'Катейка'), (3, 'Клео'), (4, 'Хавер'), (5, 'Верже'), (9, 'Чешир')]","[(8, 'Деа'), (10, 'Граф')]","(6, 'Мончестер')","(7, 'Агностик')"
3046,мафия,"[(1, 'Агностик'), (2, 'Политрук'), (6, 'Клео'), (7, 'Хавер'), (9, 'Бастинда'), (10, 'Гость')]","[(4, 'Верже'), (8, 'Ведьмак')]","(5, 'Милана')","(3, 'петелька')"
3047,мафия,"[(1, 'Одессит'), (4, 'Хавер'), (5, 'Клео'), (6, 'Мишаня'), (8, 'Бастинда'), (9, 'Политрук')]","[(2, 'Верже'), (3, 'Агностик')]","(10, 'Ведьмак')","(7, 'петелька')"
3048,город,"[(1, 'Каори'), (2, 'Политрук'), (3, 'петелька'), (7, 'Хавер'), (8, 'Бастинда'), (9, 'Ведьмак')]","[(4, 'Верже'), (10, 'Клео')]","(5, 'Милана')","(6, 'Агностик')"
3049,город,"[(2, 'Хавер'), (3, 'Агностик'), (5, 'петелька'), (6, 'Граф'), (9, 'Клео'), (10, 'Ведьмак')]","[(1, 'Бастинда'), (7, 'Политрук')]","(4, 'Милана')","(8, 'Верже')"
3050,город,"[(1, 'Ведьмак'), (2, 'Бастинда'), (4, 'Политрук'), (6, 'Агностик'), (7, 'петелька'), (9, 'Хавер')]","[(3, 'Клео'), (10, 'Граф')]","(5, 'Верже')","(8, 'Милана')"
3051,город,"[(2, 'Катейка'), (4, 'Ведьмак'), (5, 'Бонус'), (6, 'Солнышко'), (7, 'Клео'), (8, 'Граф')]","[(9, 'Верже'), (10, 'Ткемали')]","(3, 'Абадон')","(1, 'Милана')"
3052,мафия,"[(1, 'Солнышко'), (2, 'Иллюзионист'), (4, 'Милана'), (5, 'Катейка'), (7, 'Абадон'), (9, 'Мончестер')]","[(3, 'Граф'), (10, 'Фотограф')]","(6, 'Клео')","(8, 'Верже')"
3053,мафия,"[(1, 'Абадон'), (2, 'Милана'), (3, 'Агностик'), (6, 'Анвар'), (8, 'Хавер'), (10, 'Иллюзионист')]","[(5, 'Клео'), (9, 'Мончестер')]","(4, 'Солнышко')","(7, 'Катейка')"
3054,мафия,"[(3, 'Агностик'), (5, 'Доктор'), (7, 'Тенисист'), (8, 'Катейка'), (9, 'Алекс'), (10, 'Хатуль')]","[(1, 'Хавер'), (2, 'Милана')]","(4, 'Мончестер')","(6, 'Агата')"
3055,город,"[(1, 'Ткемали'), (3, 'Политрук'), (4, 'Фотограф'), (7, 'Хавер'), (9, 'Агностик'), (10, 'Ведьмак')]","[(6, 'Анвар'), (8, 'Каори')]","(5, 'Сварщик')","(2, 'Майкл')"
3056,мафия,"[(4, 'Майкл'), (5, 'Хавер'), (7, 'Верже'), (8, 'Политрук'), (9, 'Ведьмак'), (10, 'Ткемали')]","[(1, 'Каори'), (3, 'Lady Mary')]","(2, 'Граф')","(6, 'Агата')"
